,holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
10974,None,280.29,0.0,0.0,90,1693,22,0,0,0,0,0,0,0,1,0,0,0,0
42727,None,290.01,0.51,0.0,76,900,4,0,0,0,0,0,0,0,1,0,0,0,0
13444,None,277.76,1.09,0.0,90,1993,22,0,0,0,0,0,0,0,1,0,0,0,0
13824,None,291.65,0.0,0.0,1,471,1,0,0,0,0,0,0,0,1,0,0,0,0
10067,None,301.79,0.0,0.0,1,4218,13,0,0,0,0,0,0,0,1,0,0,0,0
28341,None,299.1,0.0,0.0,75,4483,13,0,0,0,0,0,0,0,1,0,0,0,0
26940,None,292.94,0.0,0.0,1,1221,23,0,0,0,0,0,0,0,1,0,0,0,0
35169,None,273.15,0.0,0.0,90,6420,16,0,0,0,0,0,0,0,1,0,0,0,0
12397,None,292.43,5.36,0.0,90,2234,22,0,0,0,0,0,0,0,1,0,0,0,0
29217,None,270.55,0.0,0.0,1,438,1,0,0,0,0,0,0,0,1,0,0,0,0
15702,None,295.81,0.0,0.0,40,4638,10,0,0,0,0,0,0,0,1,0,0,0,0
35516,None,292.89,0.0,0.0,20,445,3,0,0,0,0,0,0,0,1,0,0,0,0
35787,None,294.57,0.25,0.0,1,316,4,0,0,0,0,0,0,0,1,0,0,0,0
32060,None,271.75,0.0,0.0,1,467,5,0,0,0,0,0,0,0,1,0,0,0,0
11139,None,292.09,6.89,0.0,44,1256,7,0,0,0,0,0,0,0,1,0,0,0,0
26382,None,287.38,0.0,0.0,1,2064,7,0,0,0,0,0,0,0,1,0,0,0,0
41463,None,269.05,0.0,0.0,90,6198,8,0,0,0,0,0,0,0,1,0,0,0,0
23296,None,276.79,0.0,0.0,90,4954,18,0,0,0,0,0,0,0,1,0,0,0,0
18385,None,290.16,0.0,0.0,92,1818,22,0,0,0,0,0,0,0,1,0,0,0,0
34470,None,275.76,0.0,0.0,90,312,3,0,0,0,0,0,0,0,1,0,0,0,0
29521,None,274.62,0.0,0.0,90,3076,10,0,0,0,0,0,0,0,1,0,0,0,0
39032,None,291.7,0.25,0.0,32,391,3,0,0,0,0,0,0,0,1,0,0,0,0
33892,None,294.09,0.0,0.0,1,4393,12,0,0,0,0,0,0,0,1,0,0,0,0
818,None,279.61,0.0,0.0,90,911,4,0,0,0,0,0,0,0,1,0,0,0,0
27599,None,291.58,0.0,0.0,1,4681,18,0,0,0,0,0,0,0,1,0,0,0,0
7764,None,288.14,0.0,0.0,40,4560,9,0,0,0,0,0,0,0,1,0,0,0,0
7727,None,269.68,0.0,0.0,40,2704,8,0,0,0,0,0,0,0,1,0,0,0,0
37876,None,294.94,0.0,0.0,1,1271,23,0,0,0,0,0,0,0,1,0,0,0,0
9735,None,275.55,0.0,0.0,75,255,2,0,0,0,0,0,0,0,1,0,0,0,0
21923,None,274.8,0.0,0.0,90,1142,6,0,0,0,0,0,0,0,1,0,0,0,0
18595,None,289.8,0.0,0.0,1,4743,10,0,0,0,0,0,0,0,1,0,0,0,0
20493,None,285.91,0.0,0.0,1,1612,0,0,0,0,0,0,0,0,1,0,0,0,0
15329,None,285.51,0.0,0.0,90,327,2,0,0,0,0,0,0,0,1,0,0,0,0
7972,None,270.08,0.0,0.0,90,3637,19,0,0,0,0,0,0,0,1,0,0,0,0
4677,None,275.66,0.0,0.0,1,3276,19,0,0,0,0,0,0,0,1,0,0,0,0
19131,None,291.14,0.0,0.0,75,4521,12,0,0,0,0,0,0,0,1,0,0,0,0
22322,None,292.29,0.0,0.0,5,2490,21,0,0,0,0,0,0,0,1,0,0,0,0
42668,None,274.62,0.0,0.0,90,3697,14,0,0,0,0,0,0,0,1,0,0,0,0
41761,None,277.87,0.0,0.0,90,2608,8,0,0,0,0,0,0,0,1,0,0,0,0
25761,None,252.45,0.0,0.0,1,353,3,0,0,0,0,0,0,0,1,0,0,0,0
16246,None,293.38,0.0,0.0,75,4290,10,0,0,0,0,0,0,0,1,0,0,0,0
28549,None,262.15,0.0,0.0,90,2892,22,0,0,0,0,0,0,0,1,0,0,0,0
4331,None,290.53,0.0,0.0,68,396,1,0,0,0,0,0,0,0,1,0,0,0,0
4663,None,291.55,0.0,0.0,1,2196,21,0,0,0,0,0,0,0,1,0,0,0,0
37165,None,274.62,0.0,0.0,1,1359,6,0,0,0,0,0,0,0,1,0,0,0,0
27862,None,300.42,0.0,0.0,40,3743,19,0,0,0,0,0,0,0,1,0,0,0,0
6696,None,273.4,0.0,0.0,90,5102,12,0,0,0,0,0,0,0,1,0,0,0,0
35135,None,263.49,0.0,0.0,64,247,2,0,0,0,0,0,0,0,1,0,0,0,0
11157,None,261.94,0.0,0.0,1,877,23,0,0,0,0,0,0,0,1,0,0,0,0
9721,None,289.42,0.0,0.0,0,472,3,0,0,0,0,0,0,0,1,0,0,0,0
13928,None,296.29,0.0,0.0,1,4432,16,0,0,0,0,0,0,0,1,0,0,0,0
5956,None,293.21,0.0,0.0,75,4820,11,0,0,0,0,0,0,0,1,0,0,0,0
16142,None,291.86,0.0,0.0,75,2689,20,0,0,0,0,0,0,0,1,0,0,0,0
42493,None,257.53,0.0,0.0,90,6393,16,0,0,0,0,0,0,0,1,0,0,0,0
18824,None,291.15,0.0,0.0,90,873,4,0,0,0,0,0,0,0,1,0,0,0,0
12884,None,278.22,0.0,0.0,0,3518,22,0,0,0,0,0,0,0,1,0,0,0,0
15401,None,264.99,0.0,0.0,90,356,3,0,0,0,0,0,0,0,1,0,0,0,0
31113,None,275.58,0.0,0.0,90,5848,17,0,0,0,0,0,0,0,1,0,0,0,0
34258,None,275.48,0.0,0.0,1,2188,23,0,0,0,0,0,0,0,1,0,0,0,0
18976,None,293.5,0.0,0.0,1,5208,9,0,0,0,0,0,0,0,1,0,0,0,0
6849,None,287.36,0.0,0.0,1,461,1,0,0,0,0,0,0,0,1,0,0,0,0
1425,None,296.79,0.0,0.0,40,5008,11,0,0,0,0,0,0,0,1,0,0,0,0
34764,None,290.13,0.0,0.0,90,4460,18,0,0,0,0,0,0,0,1,0,0,0,0
11864,None,247.08,0.0,0.0,1,1129,6,0,0,0,0,0,0,0,1,0,0,0,0
28708,None,292.67,0.51,0.0,90,2950,5,0,0,0,0,0,0,0,1,0,0,0,0
36362,None,268.01,0.0,0.0,64,1725,21,0,0,0,0,0,0,0,1,0,0,0,0
31639,None,277.04,0.0,0.0,64,4926,10,0,0,0,0,0,0,0,1,0,0,0,0
40334,None,279.21,0.0,0.0,90,6012,8,0,0,0,0,0,0,0,1,0,0,0,0
6843,None,272.02,0.0,0.0,90,783,23,0,0,0,0,0,0,0,1,0,0,0,0
32275,None,290.94,0.0,0.0,1,1022,23,0,0,0,0,0,0,0,1,0,0,0,0
28225,None,272.81,0.0,0.0,90,2066,21,0,0,0,0,0,0,0,1,0,0,0,0
8572,None,259.16,0.51,0.0,64,303,4,0,0,0,0,0,0,0,1,0,0,0,0
10813,None,291.31,0.0,0.0,1,5826,6,0,0,0,0,0,0,0,1,0,0,0,0
35029,None,263.22,0.0,0.0,90,3572,10,0,0,0,0,0,0,0,1,0,0,0,0
35410,None,287.19,0.0,0.0,75,5900,8,0,0,0,0,0,0,0,1,0,0,0,0
3196,None,256.47,0.0,0.0,64,3179,9,0,0,0,0,0,0,0,1,0,0,0,0
26613,None,291.18,0.0,0.0,1,2735,5,0,0,0,0,0,0,0,1,0,0,0,0
42688,None,271.95,0.0,0.0,1,1048,23,0,0,0,0,0,0,0,1,0,0,0,0
486,None,294.69,0.0,0.0,1,826,1,0,0,0,0,0,0,0,1,0,0,0,0
370,None,300.32,0.0,0.0,40,3997,14,0,0,0,0,0,0,0,1,0,0,0,0
21376,None,283.8640000000001,0.0,0.0,12,4483,12,0,0,0,0,0,0,0,1,0,0,0,0
33551,None,274.67,0.0,0.0,90,1043,0,0,0,0,0,0,0,0,1,0,0,0,0
37223,None,301.12,0.0,0.0,76,5759,14,0,0,0,0,0,0,0,1,0,0,0,0
27654,None,297.29,0.0,0.0,1,2754,21,0,0,0,0,0,0,0,1,0,0,0,0
6382,None,294.01,0.0,0.0,1,890,4,0,0,0,0,0,0,0,1,0,0,0,0
40852,None,295.37,0.0,0.0,0,366,3,0,0,0,0,0,0,0,1,0,0,0,0
15407,None,274.58,0.0,0.0,90,5147,16,0,0,0,0,0,0,0,1,0,0,0,0
8837,None,277.29,0.0,0.0,1,3727,21,0,0,0,0,0,0,0,1,0,0,0,0
30408,None,290.97,1.02,0.0,90,2084,21,0,0,0,0,0,0,0,1,0,0,0,0
19622,None,267.73,0.0,0.0,64,1112,0,0,0,0,0,0,0,0,1,0,0,0,0
16682,None,295.79,0.0,0.0,40,6630,17,0,0,0,0,0,0,0,1,0,0,0,0
17257,None,298.89,0.0,0.0,90,2824,21,0,0,0,0,0,0,0,1,0,0,0,0
30869,None,268.28,0.0,0.0,90,2432,5,0,0,0,0,0,0,0,1,0,0,0,0
34815,None,291.6,0.0,0.0,64,5448,9,0,0,0,0,0,0,0,1,0,0,0,0
32872,None,279.68,0.0,0.0,90,4518,10,0,0,0,0,0,0,0,1,0,0,0,0
24003,None,291.89,0.0,0.0,1,2911,21,0,0,0,0,0,0,0,1,0,0,0,0
37896,None,297.45,4.57,0.0,1,2147,21,0,0,0,0,0,0,0,1,0,0,0,0
13266,None,290.69,0.0,0.0,75,833,4,0,0,0,0,0,0,0,1,0,0,0,0
23112,None,274.85,0.0,0.0,90,3076,18,0,0,0,0,0,0,0,1,0,0,0,0
30336,None,265.74,0.0,0.0,90,2286,21,0,0,0,0,0,0,0,1,0,0,0,0
3632,None,275.33,0.0,0.0,90,1577,21,0,0,0,0,0,0,0,1,0,0,0,0
16493,None,291.87,0.0,0.0,36,798,4,0,0,0,0,0,0,0,1,0,0,0,0
15893,None,277.12,0.0,0.0,90,5544,15,0,0,0,0,0,0,0,1,0,0,0,0
11656,None,287.29,0.0,0.0,90,5062,13,0,0,0,0,0,0,0,1,0,0,0,0
18522,None,261.38,0.0,0.0,90,3524,11,0,0,0,0,0,0,0,1,0,0,0,0
16691,None,268.9,0.0,0.0,90,266,2,0,0,0,0,0,0,0,1,0,0,0,0
35556,None,303.15,0.0,0.0,1,4351,15,0,0,0,0,0,0,0,1,0,0,0,0
25318,None,298.68,0.0,0.0,20,4442,9,0,0,0,0,0,0,0,1,0,0,0,0
12663,None,266.15,0.0,0.0,90,4761,6,0,0,0,0,0,0,0,1,0,0,0,0
669,None,274.07,0.0,0.0,40,4899,13,0,0,0,0,0,0,0,1,0,0,0,0
15184,None,295.68,0.0,0.0,68,796,4,0,0,0,0,0,0,0,1,0,0,0,0
32873,None,288.73,0.0,0.0,1,5970,6,0,0,0,0,0,0,0,1,0,0,0,0
23161,None,280.06,0.0,0.0,92,1270,0,0,0,0,0,0,0,0,1,0,0,0,0
42571,None,290.49,0.51,0.0,90,2582,21,0,0,0,0,0,0,0,1,0,0,0,0
38540,None,293.75,0.0,0.0,1,1928,23,0,0,0,0,0,0,0,1,0,0,0,0
34207,None,291.21,0.0,0.0,64,1372,23,0,0,0,0,0,0,0,1,0,0,0,0
29097,None,276.28,0.0,0.0,90,3142,19,0,0,0,0,0,0,0,1,0,0,0,0
11039,None,300.16,0.0,0.0,40,5536,12,0,0,0,0,0,0,0,1,0,0,0,0
15775,None,284.69,0.0,0.0,90,4860,13,0,0,0,0,0,0,0,1,0,0,0,0
20317,None,283.55,0.0,0.0,75,5882,15,0,0,0,0,0,0,0,1,0,0,0,0
22958,None,274.59,0.0,0.0,1,6703,7,0,0,0,0,0,0,0,1,0,0,0,0
36328,None,268.03,0.0,0.0,1,4915,13,0,0,0,0,0,0,0,1,0,0,0,0
3258,None,255.61,0.0,0.0,75,5997,17,0,0,0,0,0,0,0,1,0,0,0,0
34076,None,298.22,0.0,0.0,90,4210,18,0,0,0,0,0,0,0,1,0,0,0,0
29990,None,275.14,0.0,0.0,90,748,4,0,0,0,0,0,0,0,1,0,0,0,0
13877,None,288.36,0.0,0.0,1,541,4,0,0,0,0,0,0,0,1,0,0,0,0
42282,None,291.49,1.35,0.0,90,879,4,0,0,0,0,0,0,0,1,0,0,0,0
34332,None,297.41,0.0,0.0,40,3530,16,0,0,0,0,0,0,0,1,0,0,0,0
25762,None,290.77,0.0,0.0,90,314,2,0,0,0,0,0,0,0,1,0,0,0,0
33714,None,286.22,0.0,0.0,40,5340,15,0,0,0,0,0,0,0,1,0,0,0,0
11760,None,297.51,0.0,0.0,75,4459,18,0,0,0,0,0,0,0,1,0,0,0,0
30031,None,282.33,0.0,0.0,75,927,23,0,0,0,0,0,0,0,1,0,0,0,0
38140,None,288.95,0.0,0.0,40,933,4,0,0,0,0,0,0,0,1,0,0,0,0
17615,None,265.42,0.0,0.0,64,6891,7,0,0,0,0,0,0,0,1,0,0,0,0
24599,None,256.51,0.0,0.0,0,2296,23,0,0,0,0,0,0,0,1,0,0,0,0
11978,None,298.08,0.0,0.0,0,3360,10,0,0,0,0,0,0,0,1,0,0,0,0
19747,None,277.34,0.0,0.0,90,650,6,0,0,0,0,0,0,0,1,0,0,0,0
12055,None,283.44,0.0,0.0,90,3469,21,0,0,0,0,0,0,0,1,0,0,0,0
38176,None,256.29,0.0,0.0,1,1636,8,0,0,0,0,0,0,0,1,0,0,0,0
34077,None,255.72,0.0,0.0,5,3144,19,0,0,0,0,0,0,0,1,0,0,0,0
11345,None,272.95,0.0,0.0,40,476,2,0,0,0,0,0,0,0,1,0,0,0,0
19859,None,295.62,0.0,0.0,20,1595,6,0,0,0,0,0,0,0,1,0,0,0,0
31115,None,291.19,0.0,0.0,40,2090,22,0,0,0,0,0,0,0,1,0,0,0,0
2196,None,277.28,0.0,0.0,90,5841,15,0,0,0,0,0,0,0,1,0,0,0,0
4566,None,293.22,0.0,0.0,40,6160,8,0,0,0,0,0,0,0,1,0,0,0,0
24124,None,282.29,0.0,0.0,1,907,4,0,0,0,0,0,0,0,1,0,0,0,0
31891,None,299.45,0.0,0.0,40,24,11,0,0,0,0,0,0,0,1,0,0,0,0
35282,None,296.71,0.0,0.0,1,2839,21,0,0,0,0,0,0,0,1,0,0,0,0
21248,None,302.57,0.0,0.0,0,6680,16,0,0,0,0,0,0,0,1,0,0,0,0
31095,None,271.3,0.0,0.0,64,2726,5,0,0,0,0,0,0,0,1,0,0,0,0
12577,None,260.48,0.0,0.0,90,345,3,0,0,0,0,0,0,0,1,0,0,0,0
15754,None,281.22,0.0,0.0,90,6341,16,0,0,0,0,0,0,0,1,0,0,0,0
38087,None,292.79,0.0,0.0,40,328,2,0,0,0,0,0,0,0,1,0,0,0,0
22611,None,294.63,0.0,0.0,1,1106,23,0,0,0,0,0,0,0,1,0,0,0,0
22375,None,269.94,0.0,0.0,40,5078,11,0,0,0,0,0,0,0,1,0,0,0,0
8791,None,275.46,0.0,0.0,90,2317,20,0,0,0,0,0,0,0,1,0,0,0,0
28264,None,277.57,0.0,0.0,90,365,1,0,0,0,0,0,0,0,1,0,0,0,0
40644,None,261.49,0.0,0.0,90,2935,23,0,0,0,0,0,0,0,1,0,0,0,0
12881,None,297.26,0.0,0.0,48,5442,15,0,0,0,0,0,0,0,1,0,0,0,0
20369,None,270.49,0.0,0.0,90,1464,22,0,0,0,0,0,0,0,1,0,0,0,0
21390,None,267.4,0.0,0.0,1,6756,7,0,0,0,0,0,0,0,1,0,0,0,0
11249,None,279.9,0.0,0.0,90,5849,15,0,0,0,0,0,0,0,1,0,0,0,0
9777,None,269.69,0.0,0.0,90,1966,21,0,0,0,0,0,0,0,1,0,0,0,0
5257,None,291.55,0.25,0.0,48,616,0,0,0,0,0,0,0,0,1,0,0,0,0
25179,None,288.02,0.0,0.0,1,359,3,0,0,0,0,0,0,0,1,0,0,0,0
36543,None,270.53,0.0,0.0,90,315,2,0,0,0,0,0,0,0,1,0,0,0,0
13932,None,284.02,0.0,0.0,90,1633,22,0,0,0,0,0,0,0,1,0,0,0,0
5322,None,264.04,0.0,0.0,90,314,1,0,0,0,0,0,0,0,1,0,0,0,0
11586,None,282.382,0.0,0.0,0,797,4,0,0,0,0,0,0,0,1,0,0,0,0
29482,None,294.82,0.0,0.0,0,5318,9,0,0,0,0,0,0,0,1,0,0,0,0
43173,None,287.67,0.0,0.0,0,345,3,0,0,0,0,0,0,0,1,0,0,0,0
39719,None,283.65,0.0,0.0,1,3300,20,0,0,0,0,0,0,0,1,0,0,0,0
41747,None,263.81,0.0,0.0,75,1972,19,0,0,0,0,0,0,0,1,0,0,0,0
23227,None,266.85,0.0,0.0,90,6529,7,0,0,0,0,0,0,0,1,0,0,0,0
12041,None,270.22,0.0,0.0,90,427,0,0,0,0,0,0,0,0,1,0,0,0,0
26751,None,288.02,0.0,0.0,1,390,3,0,0,0,0,0,0,0,1,0,0,0,0
33480,None,282.06,0.76,0.0,90,6239,7,0,0,0,0,0,0,0,1,0,0,0,0
5783,None,296.82,0.0,0.0,1,3897,11,0,0,0,0,0,0,0,1,0,0,0,0
4409,None,292.79,0.0,0.0,1,2126,23,0,0,0,0,0,0,0,1,0,0,0,0
11688,None,269.93,0.0,0.0,90,3505,10,0,0,0,0,0,0,0,1,0,0,0,0
38570,None,284.8,0.25,0.0,90,6164,8,0,0,0,0,0,0,0,1,0,0,0,0
5574,None,256.96,0.0,0.0,40,686,2,0,0,0,0,0,0,0,1,0,0,0,0
16934,None,291.15,0.0,0.0,75,899,6,0,0,0,0,0,0,0,1,0,0,0,0
31498,None,290.08,0.0,0.0,90,4596,10,0,0,0,0,0,0,0,1,0,0,0,0
38668,None,293.36,0.0,0.0,1,4497,13,0,0,0,0,0,0,0,1,0,0,0,0
39526,None,295.83,0.0,0.0,1,4533,18,0,0,0,0,0,0,0,1,0,0,0,0
37613,None,273.75,0.0,0.0,90,4278,18,0,0,0,0,0,0,0,1,0,0,0,0
8493,None,281.64,0.0,0.0,90,3459,19,0,0,0,0,0,0,0,1,0,0,0,0
41247,None,297.82,0.0,0.0,40,1461,23,0,0,0,0,0,0,0,1,0,0,0,0
19648,None,286.85,0.0,0.0,75,356,2,0,0,0,0,0,0,0,1,0,0,0,0
38609,None,291.94,0.0,0.0,90,4338,15,0,0,0,0,0,0,0,1,0,0,0,0
32471,None,289.43,0.0,0.0,90,5600,6,0,0,0,0,0,0,0,1,0,0,0,0
18482,None,261.8,0.0,0.0,1,666,2,0,0,0,0,0,0,0,1,0,0,0,0
23385,None,297.41,0.0,0.0,75,5636,15,0,0,0,0,0,0,0,1,0,0,0,0
39468,None,296.48,0.0,0.0,0,4997,10,0,0,0,0,0,0,0,1,0,0,0,0
43019,None,273.09,0.0,0.0,20,6837,17,0,0,0,0,0,0,0,1,0,0,0,0
42862,None,292.14,0.0,0.0,5,4717,10,0,0,0,0,0,0,0,1,0,0,0,0
20800,None,286.71,0.0,0.0,90,409,3,0,0,0,0,0,0,0,1,0,0,0,0
26872,None,295.44,0.0,0.0,44,5170,13,0,0,0,0,0,0,0,1,0,0,0,0
10394,None,266.61,0.0,0.0,75,5336,12,0,0,0,0,0,0,0,1,0,0,0,0
40985,None,276.65,0.0,0.0,5,6188,17,0,0,0,0,0,0,0,1,0,0,0,0
2934,None,281.61,0.0,0.0,1,1589,22,0,0,0,0,0,0,0,1,0,0,0,0
10794,None,283.88,0.0,0.0,90,5069,11,0,0,0,0,0,0,0,1,0,0,0,0
4311,None,296.12,0.0,0.0,1,4195,15,0,0,0,0,0,0,0,1,0,0,0,0
14691,None,262.0,0.0,0.0,90,3494,19,0,0,0,0,0,0,0,1,0,0,0,0
21371,None,280.09,0.0,0.0,1,805,4,0,0,0,0,0,0,0,1,0,0,0,0
26986,None,274.67,0.0,0.0,90,1043,0,0,0,0,0,0,0,0,1,0,0,0,0
1353,None,260.5,0.0,0.0,90,254,2,0,0,0,0,0,0,0,1,0,0,0,0
12489,None,283.58,0.0,0.0,93,2439,21,0,0,0,0,0,0,0,1,0,0,0,0
21217,None,265.48,0.0,0.0,75,3337,9,0,0,0,0,0,0,0,1,0,0,0,0
5752,None,275.82,0.0,0.0,90,2807,19,0,0,0,0,0,0,0,1,0,0,0,0
40407,None,296.63,0.0,0.0,1,4285,18,0,0,0,0,0,0,0,1,0,0,0,0
24406,None,277.38,0.0,0.0,90,2787,20,0,0,0,0,0,0,0,1,0,0,0,0
16440,None,293.57,0.0,0.0,90,4512,18,0,0,0,0,0,0,0,1,0,0,0,0
3412,None,297.51,0.0,0.0,1,2929,8,0,0,0,0,0,0,0,1,0,0,0,0
10416,None,260.0,0.0,0.0,20,3922,8,0,0,0,0,0,0,0,1,0,0,0,0
19239,None,260.39,0.0,0.0,40,1244,11,0,0,0,0,0,0,0,1,0,0,0,0
400,None,292.92,0.0,0.0,20,6381,7,0,0,0,0,0,0,0,1,0,0,0,0
16043,None,260.32,0.0,0.0,90,345,3,0,0,0,0,0,0,0,1,0,0,0,0
21182,None,280.56,0.85,0.0,64,4532,14,0,0,0,0,0,0,0,1,0,0,0,0
30255,None,286.23,0.0,0.0,20,3548,20,0,0,0,0,0,0,0,1,0,0,0,0
25570,None,263.68,0.0,0.0,90,2730,21,0,0,0,0,0,0,0,1,0,0,0,0
26205,None,294.37,0.0,0.0,1,5574,6,0,0,0,0,0,0,0,1,0,0,0,0
4846,None,293.34,0.0,0.0,64,6605,17,0,0,0,0,0,0,0,1,0,0,0,0
24386,None,294.53,0.25,0.0,75,3476,8,0,0,0,0,0,0,0,1,0,0,0,0
12664,None,293.15,0.0,0.0,90,969,23,0,0,0,0,0,0,0,1,0,0,0,0
6554,None,263.14,0.0,0.0,1,649,0,0,0,0,0,0,0,0,1,0,0,0,0
29401,None,295.47,0.0,0.0,76,3336,9,0,0,0,0,0,0,0,1,0,0,0,0
37468,None,275.21,0.0,0.0,90,4687,11,0,0,0,0,0,0,0,1,0,0,0,0
19657,None,296.22,0.0,0.0,1,4254,10,0,0,0,0,0,0,0,1,0,0,0,0
597,None,249.45,0.0,0.0,40,1148,23,0,0,0,0,0,0,0,1,0,0,0,0
1102,None,296.81,0.0,0.0,40,6011,15,0,0,0,0,0,0,0,1,0,0,0,0
7233,None,290.29,0.0,0.0,1,283,2,0,0,0,0,0,0,0,1,0,0,0,0
36781,None,283.65,0.0,0.0,1,3420,19,0,0,0,0,0,0,0,1,0,0,0,0
31106,None,294.3,0.0,0.0,75,6054,17,0,0,0,0,0,0,0,1,0,0,0,0
519,None,254.82,0.0,0.0,90,543,0,0,0,0,0,0,0,0,1,0,0,0,0
34523,None,271.39,0.0,0.0,90,4983,16,0,0,0,0,0,0,0,1,0,0,0,0
34131,None,290.3,0.0,0.0,90,401,3,0,0,0,0,0,0,0,1,0,0,0,0
5263,None,278.68,0.0,0.0,40,1486,8,0,0,0,0,0,0,0,1,0,0,0,0
33837,None,274.87,0.0,0.0,75,1640,22,0,0,0,0,0,0,0,1,0,0,0,0
8419,None,275.28,0.0,0.0,1,4679,13,0,0,0,0,0,0,0,1,0,0,0,0
17463,None,271.15,0.0,0.0,40,4556,18,0,0,0,0,0,0,0,1,0,0,0,0
37634,None,295.55,0.0,0.0,1,1427,6,0,0,0,0,0,0,0,1,0,0,0,0
26784,None,300.89,0.0,0.0,64,4580,18,0,0,0,0,0,0,0,1,0,0,0,0
22995,None,263.08,0.0,0.0,90,2769,16,0,0,0,0,0,0,0,1,0,0,0,0
24230,None,276.0,0.0,0.0,90,1671,22,0,0,0,0,0,0,0,1,0,0,0,0
32694,None,279.75,0.0,0.0,90,454,0,0,0,0,0,0,0,0,1,0,0,0,0
665,None,271.48,0.0,0.0,90,6549,7,0,0,0,0,0,0,0,1,0,0,0,0
31320,None,299.05,0.0,0.0,20,4430,12,0,0,0,0,0,0,0,1,0,0,0,0
13796,None,273.26,0.0,0.0,90,2846,22,0,0,0,0,0,0,0,1,0,0,0,0
39017,None,296.56,0.0,0.0,1,4152,15,0,0,0,0,0,0,0,1,0,0,0,0
29171,None,288.63,0.0,0.0,1,4614,18,0,0,0,0,0,0,0,1,0,0,0,0
25605,None,279.61,0.0,0.0,90,457,3,0,0,0,0,0,0,0,1,0,0,0,0
34467,None,271.63,2.03,0.0,90,1100,23,0,0,0,0,0,0,0,1,0,0,0,0
28419,None,275.42,0.0,0.0,1,1546,0,0,0,0,0,0,0,0,1,0,0,0,0
18261,None,273.08,0.0,0.0,90,4724,18,0,0,0,0,0,0,0,1,0,0,0,0
37749,None,299.94,0.0,0.0,90,4229,18,0,0,0,0,0,0,0,1,0,0,0,0
23704,None,257.92,0.0,0.0,1,309,1,0,0,0,0,0,0,0,1,0,0,0,0
40776,None,267.96,0.0,0.0,1,1167,6,0,0,0,0,0,0,0,1,0,0,0,0
23184,None,294.79,0.0,0.0,36,2857,20,0,0,0,0,0,0,0,1,0,0,0,0
7065,None,302.01,0.0,0.0,5,4085,17,0,0,0,0,0,0,0,1,0,0,0,0
42679,None,274.29,0.0,0.0,90,4466,11,0,0,0,0,0,0,0,1,0,0,0,0
2979,None,264.15,0.0,0.0,64,3211,19,0,0,0,0,0,0,0,1,0,0,0,0
16988,None,296.03,0.0,0.0,0,6599,16,0,0,0,0,0,0,0,1,0,0,0,0
13750,None,293.17,0.0,0.0,1,5584,15,0,0,0,0,0,0,0,1,0,0,0,0
6861,None,259.73,0.0,0.0,90,850,6,0,0,0,0,0,0,0,1,0,0,0,0
8168,None,288.94,0.0,0.0,1,5109,14,0,0,0,0,0,0,0,1,0,0,0,0
18897,None,268.06,0.0,0.0,90,2605,5,0,0,0,0,0,0,0,1,0,0,0,0
32450,None,276.99,0.0,0.0,90,274,1,0,0,0,0,0,0,0,1,0,0,0,0
8128,None,289.05,1.86,0.0,90,401,1,0,0,0,0,0,0,0,1,0,0,0,0
29011,None,267.31,0.0,0.0,90,295,2,0,0,0,0,0,0,0,1,0,0,0,0
16475,None,285.65,0.25,0.0,92,655,0,0,0,0,0,0,0,0,1,0,0,0,0
20229,None,287.53,0.0,0.0,75,6070,15,0,0,0,0,0,0,0,1,0,0,0,0
27250,None,263.2,0.0,0.0,90,1138,9,0,0,0,0,0,0,0,1,0,0,0,0
43204,None,286.71,0.0,0.0,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0
17733,None,291.0,0.0,0.0,90,1958,21,0,0,0,0,0,0,0,1,0,0,0,0
34489,None,287.6,0.0,0.0,75,823,4,0,0,0,0,0,0,0,1,0,0,0,0
15210,None,285.04,2.2,0.0,90,891,23,0,0,0,0,0,0,0,1,0,0,0,0
15722,None,276.793,0.0,0.0,64,5441,6,0,0,0,0,0,0,0,1,0,0,0,0
38167,None,271.59,0.0,0.0,1,309,4,0,0,0,0,0,0,0,1,0,0,0,0
4050,None,260.07,0.76,0.0,64,2010,22,0,0,0,0,0,0,0,1,0,0,0,0
33382,None,302.588,0.0,0.0,20,4478,12,0,0,0,0,0,0,0,1,0,0,0,0
13894,None,295.87,0.25,0.0,90,5735,12,0,0,0,0,0,0,0,1,0,0,0,0
16956,None,292.84,0.0,0.0,12,271,2,0,0,0,0,0,0,0,1,0,0,0,0
19965,None,273.88,0.0,0.0,75,2746,20,0,0,0,0,0,0,0,1,0,0,0,0
6372,None,274.15,0.0,0.0,90,6339,16,0,0,0,0,0,0,0,1,0,0,0,0
7244,None,296.2,1.5,0.0,90,398,1,0,0,0,0,0,0,0,1,0,0,0,0
5062,None,290.46,0.0,0.0,90,4585,12,0,0,0,0,0,0,0,1,0,0,0,0
22139,None,289.19,0.0,0.0,90,4679,12,0,0,0,0,0,0,0,1,0,0,0,0
27563,None,276.34,0.0,0.0,90,4877,14,0,0,0,0,0,0,0,1,0,0,0,0
