,holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
37147,None,270.53,0.0,0.0,1,950,4,0,0,0,0,0,0,0,1,0,0,0,0
39645,None,289.88,0.0,0.0,90,321,3,0,0,0,0,0,0,0,1,0,0,0,0
6115,None,288.3,0.0,0.0,68,284,2,0,0,0,0,0,0,0,1,0,0,0,0
21795,None,271.93,0.0,0.0,1,5535,12,0,0,0,0,0,0,0,1,0,0,0,0
41879,None,277.54,0.0,0.0,90,342,1,0,0,0,0,0,0,0,1,0,0,0,0
22534,None,287.28,0.0,0.0,40,2936,20,0,0,0,0,0,0,0,1,0,0,0,0
1692,None,272.29,0.0,0.0,75,3210,20,0,0,0,0,0,0,0,1,0,0,0,0
18940,None,255.75,0.0,0.0,75,636,5,0,0,0,0,0,0,0,1,0,0,0,0
17384,None,290.67,0.0,0.0,90,890,1,0,0,0,0,0,0,0,1,0,0,0,0
5546,None,290.724,0.0,0.0,12,4064,10,0,0,0,0,0,0,0,1,0,0,0,0
7352,None,286.81,0.0,0.0,1,1121,23,0,0,0,0,0,0,0,1,0,0,0,0
1449,None,271.72,0.0,0.0,90,1763,23,0,0,0,0,0,0,0,1,0,0,0,0
15587,None,300.9,0.0,0.0,40,4128,16,0,0,0,0,0,0,0,1,0,0,0,0
11953,None,300.15,0.0,0.0,1,5740,15,0,0,0,0,0,0,0,1,0,0,0,0
16567,None,293.45,0.0,0.0,90,5245,8,0,0,0,0,0,0,0,1,0,0,0,0
38654,None,274.86,0.0,0.0,75,5008,13,0,0,0,0,0,0,0,1,0,0,0,0
5569,None,261.51,0.0,0.0,1,240,2,0,0,0,0,0,0,0,1,0,0,0,0
8216,None,285.55,0.0,0.0,40,265,2,0,0,0,0,0,0,0,1,0,0,0,0
26911,None,285.89,0.38,0.0,92,4610,10,0,0,0,0,0,0,0,1,0,0,0,0
33431,None,287.39,0.25,0.0,90,265,2,0,0,0,0,0,0,0,1,0,0,0,0
12948,None,271.33,0.0,0.0,90,5800,8,0,0,0,0,0,0,0,1,0,0,0,0
8924,None,279.15,0.0,0.0,75,5048,14,0,0,0,0,0,0,0,1,0,0,0,0
3948,None,283.31,0.25,0.0,76,4724,18,0,0,0,0,0,0,0,1,0,0,0,0
36197,None,280.94,0.0,0.0,5,5700,15,0,0,0,0,0,0,0,1,0,0,0,0
1613,None,287.83,0.0,0.0,40,704,5,0,0,0,0,0,0,0,1,0,0,0,0
37043,None,284.75,0.0,0.0,1,387,3,0,0,0,0,0,0,0,1,0,0,0,0
24093,None,283.75,0.0,0.0,1,2427,20,0,0,0,0,0,0,0,1,0,0,0,0
8848,None,274.95,0.0,0.0,1,595,5,0,0,0,0,0,0,0,1,0,0,0,0
24241,None,284.01,0.0,0.0,75,5052,14,0,0,0,0,0,0,0,1,0,0,0,0
31194,None,275.61,0.0,0.0,1,900,4,0,0,0,0,0,0,0,1,0,0,0,0
8890,None,270.09,0.0,0.0,90,5720,15,0,0,0,0,0,0,0,1,0,0,0,0
38276,None,284.21,0.0,0.0,90,5653,8,0,0,0,0,0,0,0,1,0,0,0,0
24738,None,290.54,0.0,0.0,0,5424,6,0,0,0,0,0,0,0,1,0,0,0,0
24607,None,278.11,0.0,0.0,90,3382,19,0,0,0,0,0,0,0,1,0,0,0,0
12805,None,280.69,0.0,0.0,1,362,3,0,0,0,0,0,0,0,1,0,0,0,0
19124,None,255.57,0.0,0.0,64,6322,16,0,0,0,0,0,0,0,1,0,0,0,0
27227,None,276.35,0.0,0.0,90,813,4,0,0,0,0,0,0,0,1,0,0,0,0
40749,None,275.35,0.0,0.0,75,4676,13,0,0,0,0,0,0,0,1,0,0,0,0
36770,None,289.36,0.0,0.0,0,834,4,0,0,0,0,0,0,0,1,0,0,0,0
22747,None,271.02,0.0,0.0,75,338,1,0,0,0,0,0,0,0,1,0,0,0,0
9393,None,273.81,0.0,0.0,1,4609,10,0,0,0,0,0,0,0,1,0,0,0,0
12365,None,262.44,0.0,0.0,90,2454,21,0,0,0,0,0,0,0,1,0,0,0,0
42981,None,294.35,0.0,0.0,1,6788,16,0,0,0,0,0,0,0,1,0,0,0,0
3165,None,270.08,0.0,0.0,90,848,4,0,0,0,0,0,0,0,1,0,0,0,0
38763,None,275.27,0.0,0.0,90,640,0,0,0,0,0,0,0,0,1,0,0,0,0
19288,None,289.4,0.0,0.0,40,6493,16,0,0,0,0,0,0,0,1,0,0,0,0
32340,None,277.36,0.0,0.0,90,4890,15,0,0,0,0,0,0,0,1,0,0,0,0
37509,None,289.19,0.0,0.0,1,408,3,0,0,0,0,0,0,0,1,0,0,0,0
25702,None,293.63,0.0,0.0,75,538,1,0,0,0,0,0,0,0,1,0,0,0,0
15516,None,298.98,0.0,0.0,90,4012,17,0,0,0,0,0,0,0,1,0,0,0,0
20973,None,296.68,0.0,0.0,90,5587,12,0,0,0,0,0,0,0,1,0,0,0,0
12508,None,276.72,0.0,0.0,1,1977,23,0,0,0,0,0,0,0,1,0,0,0,0
42460,None,301.68,0.0,0.0,75,4174,13,0,0,0,0,0,0,0,1,0,0,0,0
10754,None,285.15,0.0,0.0,20,315,1,0,0,0,0,0,0,0,1,0,0,0,0
31426,None,269.2,0.0,0.0,90,6135,16,0,0,0,0,0,0,0,1,0,0,0,0
11616,None,293.22,0.0,0.0,1,385,3,0,0,0,0,0,0,0,1,0,0,0,0
31216,None,275.68,0.0,0.0,90,5732,8,0,0,0,0,0,0,0,1,0,0,0,0
39527,None,296.93,0.0,0.0,40,5039,12,0,0,0,0,0,0,0,1,0,0,0,0
4531,None,276.34,0.0,0.0,90,4701,10,0,0,0,0,0,0,0,1,0,0,0,0
19658,None,296.15,0.0,0.0,75,3363,19,0,0,0,0,0,0,0,1,0,0,0,0
41609,None,288.23,0.0,0.0,90,2785,20,0,0,0,0,0,0,0,1,0,0,0,0
23655,None,291.55,0.0,0.0,90,5821,7,0,0,0,0,0,0,0,1,0,0,0,0
7192,None,293.32,1.78,0.0,90,4647,11,0,0,0,0,0,0,0,1,0,0,0,0
36198,None,286.42,0.0,0.0,90,4696,15,0,0,0,0,0,0,0,1,0,0,0,0
41054,None,269.69,0.0,0.0,1,2660,5,0,0,0,0,0,0,0,1,0,0,0,0
42739,None,287.93,0.0,0.0,1,5917,8,0,0,0,0,0,0,0,1,0,0,0,0
27609,None,282.01,0.0,0.0,1,6500,7,0,0,0,0,0,0,0,1,0,0,0,0
11005,None,263.83,0.0,0.0,90,1444,8,0,0,0,0,0,0,0,1,0,0,0,0
1732,None,273.48,0.0,0.0,1,5581,9,0,0,0,0,0,0,0,1,0,0,0,0
36486,None,260.36,0.0,0.0,75,4450,12,0,0,0,0,0,0,0,1,0,0,0,0
22019,None,276.49,0.0,0.0,90,267,2,0,0,0,0,0,0,0,1,0,0,0,0
6542,None,290.82,0.76,0.0,90,5181,12,0,0,0,0,0,0,0,1,0,0,0,0
19597,None,268.15,0.0,0.0,90,2034,23,0,0,0,0,0,0,0,1,0,0,0,0
28931,None,293.064,0.0,0.0,80,5171,13,0,0,0,0,0,0,0,1,0,0,0,0
16556,None,287.65,0.0,0.0,1,3833,17,0,0,0,0,0,0,0,1,0,0,0,0
20699,None,289.23,0.0,0.0,1,303,2,0,0,0,0,0,0,0,1,0,0,0,0
19716,None,292.88,0.0,0.0,40,6402,17,0,0,0,0,0,0,0,1,0,0,0,0
37693,None,291.2,0.0,0.0,36,5439,17,0,0,0,0,0,0,0,1,0,0,0,0
26806,None,290.8,0.0,0.0,1,348,3,0,0,0,0,0,0,0,1,0,0,0,0
5466,None,291.16,0.0,0.0,90,336,3,0,0,0,0,0,0,0,1,0,0,0,0
22271,None,283.14,0.51,0.0,90,4454,10,0,0,0,0,0,0,0,1,0,0,0,0
14971,None,272.23,0.0,0.0,1,2986,5,0,0,0,0,0,0,0,1,0,0,0,0
31285,None,279.93,0.0,0.0,75,4837,17,0,0,0,0,0,0,0,1,0,0,0,0
38747,None,275.84,0.0,0.0,92,4922,9,0,0,0,0,0,0,0,1,0,0,0,0
31423,None,254.14,0.0,0.0,1,4456,13,0,0,0,0,0,0,0,1,0,0,0,0
7835,None,297.01,0.0,0.0,5,5110,12,0,0,0,0,0,0,0,1,0,0,0,0
9248,None,294.55,0.0,0.0,1,5296,14,0,0,0,0,0,0,0,1,0,0,0,0
27408,None,267.5,0.0,0.0,90,4823,9,0,0,0,0,0,0,0,1,0,0,0,0
26018,None,293.55,0.0,0.0,1,1076,0,0,0,0,0,0,0,0,1,0,0,0,0
42215,None,280.31,0.0,0.0,1,1510,6,0,0,0,0,0,0,0,1,0,0,0,0
23361,None,289.9,0.0,0.0,1,5559,16,0,0,0,0,0,0,0,1,0,0,0,0
34993,None,273.39,0.0,0.0,90,5071,11,0,0,0,0,0,0,0,1,0,0,0,0
41219,None,288.37,4.43,0.0,90,961,5,0,0,0,0,0,0,0,1,0,0,0,0
30443,None,290.368,0.0,0.0,92,317,1,0,0,0,0,0,0,0,1,0,0,0,0
29938,None,279.1,0.0,0.0,1,378,5,0,0,0,0,0,0,0,1,0,0,0,0
27374,None,295.75,0.0,0.0,40,4540,11,0,0,0,0,0,0,0,1,0,0,0,0
38927,None,286.34,0.0,0.0,20,4312,18,0,0,0,0,0,0,0,1,0,0,0,0
26410,None,305.62,0.0,0.0,75,6107,17,0,0,0,0,0,0,0,1,0,0,0,0
29305,None,269.93,0.0,0.0,93,321,3,0,0,0,0,0,0,0,1,0,0,0,0
18924,None,265.48,0.0,0.0,90,3330,9,0,0,0,0,0,0,0,1,0,0,0,0
39022,None,298.86,0.0,0.0,1,5314,12,0,0,0,0,0,0,0,1,0,0,0,0
27484,None,293.92,0.0,0.0,1,3413,19,0,0,0,0,0,0,0,1,0,0,0,0
2009,None,273.29,0.0,0.0,1,4784,13,0,0,0,0,0,0,0,1,0,0,0,0
36018,None,297.69,0.0,0.0,0,3830,11,0,0,0,0,0,0,0,1,0,0,0,0
16856,None,272.33,0.0,0.0,1,1154,7,0,0,0,0,0,0,0,1,0,0,0,0
22432,None,291.18,0.0,0.0,1,2735,5,0,0,0,0,0,0,0,1,0,0,0,0
16196,None,273.35,0.0,0.0,90,5779,8,0,0,0,0,0,0,0,1,0,0,0,0
40301,None,294.56,0.0,0.0,0,4604,10,0,0,0,0,0,0,0,1,0,0,0,0
5698,None,272.68,0.0,0.0,90,690,5,0,0,0,0,0,0,0,1,0,0,0,0
8753,None,290.76,0.0,0.0,1,698,0,0,0,0,0,0,0,0,1,0,0,0,0
11387,None,301.42,0.0,0.0,1,3151,20,0,0,0,0,0,0,0,1,0,0,0,0
5646,None,270.15,0.0,0.0,90,4210,19,0,0,0,0,0,0,0,1,0,0,0,0
20987,None,292.56,0.0,0.0,0,1199,23,0,0,0,0,0,0,0,1,0,0,0,0
30391,None,291.46,0.0,0.0,20,1223,5,0,0,0,0,0,0,0,1,0,0,0,0
18511,None,279.29,0.0,0.0,90,3998,11,0,0,0,0,0,0,0,1,0,0,0,0
1992,None,268.35,0.0,0.0,40,6460,7,0,0,0,0,0,0,0,1,0,0,0,0
742,None,269.29,0.0,0.0,90,1618,19,0,0,0,0,0,0,0,1,0,0,0,0
41011,None,288.68,0.0,0.0,90,709,0,0,0,0,0,0,0,0,1,0,0,0,0
2240,None,299.21,1.37,0.0,90,4866,14,0,0,0,0,0,0,0,1,0,0,0,0
24586,None,264.15,0.0,0.0,90,773,4,0,0,0,0,0,0,0,1,0,0,0,0
2313,None,273.88,0.0,0.0,90,1175,23,0,0,0,0,0,0,0,1,0,0,0,0
14772,None,281.68,0.0,0.0,1,3159,9,0,0,0,0,0,0,0,1,0,0,0,0
29713,None,272.02,0.3,0.0,90,799,4,0,0,0,0,0,0,0,1,0,0,0,0
17794,None,259.93,0.0,0.0,90,4662,10,0,0,0,0,0,0,0,1,0,0,0,0
979,None,275.45,0.0,0.0,1,5365,11,0,0,0,0,0,0,0,1,0,0,0,0
8733,None,269.53,0.0,0.0,75,4744,13,0,0,0,0,0,0,0,1,0,0,0,0
31566,None,266.65,0.0,0.0,90,5346,12,0,0,0,0,0,0,0,1,0,0,0,0
38464,None,290.823,0.0,0.0,24,239,2,0,0,0,0,0,0,0,1,0,0,0,0
42222,None,297.03,0.0,0.0,88,2995,21,0,0,0,0,0,0,0,1,0,0,0,0
34478,None,296.76,0.0,0.0,90,2556,21,0,0,0,0,0,0,0,1,0,0,0,0
8867,None,261.21,0.0,0.0,1,5290,15,0,0,0,0,0,0,0,1,0,0,0,0
36248,None,292.88,0.0,0.0,90,4767,9,0,0,0,0,0,0,0,1,0,0,0,0
10928,None,292.88,0.0,0.0,90,2849,5,0,0,0,0,0,0,0,1,0,0,0,0
23009,None,279.12,0.0,0.0,90,5130,13,0,0,0,0,0,0,0,1,0,0,0,0
15469,None,291.66,0.6,0.0,1,277,2,0,0,0,0,0,0,0,1,0,0,0,0
34653,None,291.15,0.0,0.0,90,873,4,0,0,0,0,0,0,0,1,0,0,0,0
13610,None,295.49,0.0,0.0,75,5347,17,0,0,0,0,0,0,0,1,0,0,0,0
12173,None,294.49,0.0,0.0,0,2709,20,0,0,0,0,0,0,0,1,0,0,0,0
1924,None,268.86,0.0,0.0,90,1009,0,0,0,0,0,0,0,0,1,0,0,0,0
39391,None,275.65,0.0,0.0,90,3030,21,0,0,0,0,0,0,0,1,0,0,0,0
36888,None,280.35,0.0,0.0,90,2951,19,0,0,0,0,0,0,0,1,0,0,0,0
41382,None,290.88,0.0,0.0,75,3898,19,0,0,0,0,0,0,0,1,0,0,0,0
26165,None,257.01,0.0,0.0,90,3307,10,0,0,0,0,0,0,0,1,0,0,0,0
8675,None,298.55,0.0,0.0,90,3362,20,0,0,0,0,0,0,0,1,0,0,0,0
18685,None,293.59,0.0,0.0,40,4969,11,0,0,0,0,0,0,0,1,0,0,0,0
40672,None,284.89,0.0,0.0,0,241,2,0,0,0,0,0,0,0,1,0,0,0,0
42750,None,295.31,0.0,0.0,1,383,1,0,0,0,0,0,0,0,1,0,0,0,0
22707,None,288.21,3.18,0.0,20,3027,5,0,0,0,0,0,0,0,1,0,0,0,0
26785,None,294.24,0.38,0.0,75,5280,6,0,0,0,0,0,0,0,1,0,0,0,0
28823,None,276.87,0.0,0.0,1,269,1,0,0,0,0,0,0,0,1,0,0,0,0
34434,None,299.3,0.0,0.0,1,4812,18,0,0,0,0,0,0,0,1,0,0,0,0
37329,None,278.54,0.0,0.0,20,3540,19,0,0,0,0,0,0,0,1,0,0,0,0
32816,None,259.23,0.0,0.0,64,2701,19,0,0,0,0,0,0,0,1,0,0,0,0
40287,None,304.6,0.0,0.0,0,4626,15,0,0,0,0,0,0,0,1,0,0,0,0
34309,None,292.29,0.0,0.0,1,1227,4,0,0,0,0,0,0,0,1,0,0,0,0
10778,None,285.82,0.0,0.0,48,4637,9,0,0,0,0,0,0,0,1,0,0,0,0
1667,None,260.58,0.0,0.0,75,301,2,0,0,0,0,0,0,0,1,0,0,0,0
20355,None,269.27,0.0,0.0,86,3632,12,0,0,0,0,0,0,0,1,0,0,0,0
10466,None,286.86,0.0,0.0,0,5476,6,0,0,0,0,0,0,0,1,0,0,0,0
13207,None,281.96,0.0,0.0,75,1420,22,0,0,0,0,0,0,0,1,0,0,0,0
18182,None,285.87,6.35,0.0,36,586,0,0,0,0,0,0,0,0,1,0,0,0,0
36933,None,289.68,0.3,0.0,90,3051,8,0,0,0,0,0,0,0,1,0,0,0,0
21503,None,288.86,0.0,0.0,1,2474,7,0,0,0,0,0,0,0,1,0,0,0,0
3303,None,292.93,0.76,0.0,40,5971,15,0,0,0,0,0,0,0,1,0,0,0,0
42427,None,278.36,0.0,0.0,64,1092,7,0,0,0,0,0,0,0,1,0,0,0,0
16177,None,266.82,0.0,0.0,5,3297,20,0,0,0,0,0,0,0,1,0,0,0,0
12686,None,254.76,0.0,0.0,5,4928,13,0,0,0,0,0,0,0,1,0,0,0,0
42735,None,300.67,0.0,0.0,40,4332,12,0,0,0,0,0,0,0,1,0,0,0,0
15260,None,274.9,0.0,0.0,20,6397,16,0,0,0,0,0,0,0,1,0,0,0,0
30090,None,299.61,0.0,0.0,20,4727,11,0,0,0,0,0,0,0,1,0,0,0,0
26617,None,276.55,0.0,0.0,75,4380,16,0,0,0,0,0,0,0,1,0,0,0,0
11051,None,270.86,0.0,0.0,90,4096,7,0,0,0,0,0,0,0,1,0,0,0,0
24935,None,270.88,0.0,0.0,1,5373,9,0,0,0,0,0,0,0,1,0,0,0,0
39416,None,290.08,0.0,0.0,90,4745,18,0,0,0,0,0,0,0,1,0,0,0,0
13700,None,290.51,0.0,0.0,75,513,3,0,0,0,0,0,0,0,1,0,0,0,0
40450,None,281.69,0.0,0.0,75,3804,19,0,0,0,0,0,0,0,1,0,0,0,0
19947,None,269.0,0.0,0.0,90,2176,20,0,0,0,0,0,0,0,1,0,0,0,0
649,None,295.24,0.0,0.0,20,5013,12,0,0,0,0,0,0,0,1,0,0,0,0
16091,None,270.42,0.0,0.0,90,4015,14,0,0,0,0,0,0,0,1,0,0,0,0
1663,None,283.55,0.0,0.0,90,4582,9,0,0,0,0,0,0,0,1,0,0,0,0
3525,None,270.95,0.0,0.0,90,4875,10,0,0,0,0,0,0,0,1,0,0,0,0
38620,None,282.89,0.0,0.0,1,3058,5,0,0,0,0,0,0,0,1,0,0,0,0
13039,None,270.08,0.0,0.0,90,4551,10,0,0,0,0,0,0,0,1,0,0,0,0
1994,None,299.74,0.0,0.0,20,4310,11,0,0,0,0,0,0,0,1,0,0,0,0
27349,None,275.48,0.0,0.0,1,4650,18,0,0,0,0,0,0,0,1,0,0,0,0
6931,None,272.55,0.0,0.0,90,3339,23,0,0,0,0,0,0,0,1,0,0,0,0
29635,None,255.56,0.0,0.0,64,532,0,0,0,0,0,0,0,0,1,0,0,0,0
478,None,284.23,0.0,0.0,90,6305,16,0,0,0,0,0,0,0,1,0,0,0,0
38469,None,304.49,0.0,0.0,32,5668,15,0,0,0,0,0,0,0,1,0,0,0,0
11187,None,288.0,0.0,0.0,90,1460,22,0,0,0,0,0,0,0,1,0,0,0,0
12613,None,272.15,0.0,0.0,90,6036,8,0,0,0,0,0,0,0,1,0,0,0,0
11776,None,261.61,0.0,0.0,75,4896,12,0,0,0,0,0,0,0,1,0,0,0,0
14711,None,278.15,0.0,0.0,1,4693,10,0,0,0,0,0,0,0,1,0,0,0,0
5616,None,293.58,0.0,0.0,40,3572,9,0,0,0,0,0,0,0,1,0,0,0,0
12040,None,274.23,0.0,0.0,1,5080,12,0,0,0,0,0,0,0,1,0,0,0,0
5236,None,291.03,0.0,0.0,1,898,4,0,0,0,0,0,0,0,1,0,0,0,0
31808,None,272.42,0.0,0.0,1,3517,10,0,0,0,0,0,0,0,1,0,0,0,0
27040,None,265.15,0.0,0.0,90,2949,19,0,0,0,0,0,0,0,1,0,0,0,0
5334,None,269.16,0.0,0.0,90,4553,18,0,0,0,0,0,0,0,1,0,0,0,0
42333,None,263.89,0.0,0.0,1,1298,22,0,0,0,0,0,0,0,1,0,0,0,0
38867,None,260.24,0.0,0.0,1,426,5,0,0,0,0,0,0,0,1,0,0,0,0
4308,None,289.11,0.0,0.0,1,5562,6,0,0,0,0,0,0,0,1,0,0,0,0
19082,None,300.11,0.0,0.0,0,1162,23,0,0,0,0,0,0,0,1,0,0,0,0
1944,None,292.74,0.0,0.0,40,5631,8,0,0,0,0,0,0,0,1,0,0,0,0
18606,None,290.43,0.0,0.0,75,6045,7,0,0,0,0,0,0,0,1,0,0,0,0
9499,None,266.81,0.0,0.0,90,4526,17,0,0,0,0,0,0,0,1,0,0,0,0
14648,None,291.22,0.0,0.0,1,398,3,0,0,0,0,0,0,0,1,0,0,0,0
5864,None,267.41,0.0,0.0,90,5600,8,0,0,0,0,0,0,0,1,0,0,0,0
9430,None,257.76,0.0,0.0,90,2862,19,0,0,0,0,0,0,0,1,0,0,0,0
10797,None,270.99,0.0,0.0,90,6996,7,0,0,0,0,0,0,0,1,0,0,0,0
464,None,272.68,0.0,0.0,90,4305,9,0,0,0,0,0,0,0,1,0,0,0,0
20375,None,296.64,0.0,0.0,40,6054,16,0,0,0,0,0,0,0,1,0,0,0,0
19510,None,293.23,0.0,0.0,1,4694,10,0,0,0,0,0,0,0,1,0,0,0,0
41767,None,293.63,0.0,0.0,90,5791,8,0,0,0,0,0,0,0,1,0,0,0,0
6242,None,273.16,0.0,0.0,1,1203,6,0,0,0,0,0,0,0,1,0,0,0,0
14213,None,281.72,0.0,0.0,90,3533,18,0,0,0,0,0,0,0,1,0,0,0,0
22212,None,255.43,0.0,0.0,1,2459,23,0,0,0,0,0,0,0,1,0,0,0,0
14417,None,292.19,0.0,0.0,40,2245,22,0,0,0,0,0,0,0,1,0,0,0,0
5554,None,290.08,0.0,0.0,90,4110,17,0,0,0,0,0,0,0,1,0,0,0,0
31543,None,271.51,0.0,0.0,90,870,4,0,0,0,0,0,0,0,1,0,0,0,0
28325,None,284.06,0.0,0.0,48,5860,14,0,0,0,0,0,0,0,1,0,0,0,0
14165,None,269.48,0.0,0.0,1,399,4,0,0,0,0,0,0,0,1,0,0,0,0
1381,None,287.25,0.0,0.0,0,1123,5,0,0,0,0,0,0,0,1,0,0,0,0
33264,None,280.15,0.0,0.0,90,354,3,0,0,0,0,0,0,0,1,0,0,0,0
28813,None,287.04,0.0,0.0,40,6118,8,0,0,0,0,0,0,0,1,0,0,0,0
31117,None,297.91,0.0,0.0,92,4658,18,0,0,0,0,0,0,0,1,0,0,0,0
17435,None,275.28,0.0,0.0,90,1222,0,0,0,0,0,0,0,0,1,0,0,0,0
43070,None,278.88,0.0,0.0,90,760,4,0,0,0,0,0,0,0,1,0,0,0,0
15829,None,297.86,0.43,0.0,75,1570,22,0,0,0,0,0,0,0,1,0,0,0,0
14301,None,297.56,0.0,0.0,40,4680,13,0,0,0,0,0,0,0,1,0,0,0,0
11685,None,265.08,0.0,0.0,90,4144,18,0,0,0,0,0,0,0,1,0,0,0,0
10700,None,288.02,0.0,0.0,1,5702,17,0,0,0,0,0,0,0,1,0,0,0,0
24569,None,278.75,0.0,0.0,40,6679,16,0,0,0,0,0,0,0,1,0,0,0,0
5461,None,305.77,0.0,0.0,1,4171,13,0,0,0,0,0,0,0,1,0,0,0,0
7436,None,278.81,0.0,0.0,1,1207,2,0,0,0,0,0,0,0,1,0,0,0,0
36381,None,293.78,0.0,0.0,44,3048,21,0,0,0,0,0,0,0,1,0,0,0,0
304,None,256.58,0.0,0.0,90,2368,5,0,0,0,0,0,0,0,1,0,0,0,0
3878,None,285.91,0.0,0.0,0,2765,20,0,0,0,0,0,0,0,1,0,0,0,0
30389,None,270.9,0.0,0.0,1,4269,10,0,0,0,0,0,0,0,1,0,0,0,0
30527,None,274.62,0.0,0.0,1,839,4,0,0,0,0,0,0,0,1,0,0,0,0
42298,None,293.41,0.0,0.0,92,1264,23,0,0,0,0,0,0,0,1,0,0,0,0
26459,None,254.4,0.0,0.0,20,604,5,0,0,0,0,0,0,0,1,0,0,0,0
22240,None,257.01,0.0,0.0,90,1977,21,0,0,0,0,0,0,0,1,0,0,0,0
40863,None,279.34,0.0,0.0,20,2793,21,0,0,0,0,0,0,0,1,0,0,0,0
2893,None,290.55,0.0,0.0,5,2808,22,0,0,0,0,0,0,0,1,0,0,0,0
23617,None,292.34,0.0,0.0,90,3621,17,0,0,0,0,0,0,0,1,0,0,0,0
20962,None,277.33,0.0,0.0,90,5857,8,0,0,0,0,0,0,0,1,0,0,0,0
24425,None,275.15,0.0,0.0,90,274,2,0,0,0,0,0,0,0,1,0,0,0,0
22114,None,284.55,5.21,0.0,90,3494,10,0,0,0,0,0,0,0,1,0,0,0,0
41537,None,289.63,0.0,0.0,1,1567,6,0,0,0,0,0,0,0,1,0,0,0,0
6764,None,280.32,0.0,0.0,90,3856,23,0,0,0,0,0,0,0,1,0,0,0,0
41931,None,274.15,0.0,0.0,1,5478,13,0,0,0,0,0,0,0,1,0,0,0,0
29033,None,291.75,0.0,0.0,20,3126,9,0,0,0,0,0,0,0,1,0,0,0,0
26799,None,271.51,0.0,0.0,1,2231,8,0,0,0,0,0,0,0,1,0,0,0,0
14875,None,292.28,0.0,0.0,90,6597,7,0,0,0,0,0,0,0,1,0,0,0,0
29400,None,296.5,0.0,0.0,90,4602,17,0,0,0,0,0,0,0,1,0,0,0,0
5555,None,287.43,0.51,0.0,90,780,4,0,0,0,0,0,0,0,1,0,0,0,0
5885,None,279.07,0.0,0.0,90,1968,22,0,0,0,0,0,0,0,1,0,0,0,0
1892,None,266.55,0.0,0.0,1,1848,22,0,0,0,0,0,0,0,1,0,0,0,0
35569,None,293.08,0.0,0.0,1,395,3,0,0,0,0,0,0,0,1,0,0,0,0
21558,None,285.58,0.0,0.0,90,3199,20,0,0,0,0,0,0,0,1,0,0,0,0
2700,None,289.49,0.0,0.0,40,358,3,0,0,0,0,0,0,0,1,0,0,0,0
3944,None,271.02,0.0,0.0,1,2581,20,0,0,0,0,0,0,0,1,0,0,0,0
34148,None,259.77,0.0,0.0,1,1029,23,0,0,0,0,0,0,0,1,0,0,0,0
12112,None,276.12,0.0,0.0,90,6132,16,0,0,0,0,0,0,0,1,0,0,0,0
14592,None,291.57,0.0,0.0,1,5053,9,0,0,0,0,0,0,0,1,0,0,0,0
37202,None,289.38,0.0,0.0,1,2784,20,0,0,0,0,0,0,0,1,0,0,0,0
25743,None,276.89,0.0,0.0,90,2049,22,0,0,0,0,0,0,0,1,0,0,0,0
27132,None,291.22,0.0,0.0,90,2357,21,0,0,0,0,0,0,0,1,0,0,0,0
41597,None,287.2,0.0,0.0,40,5613,8,0,0,0,0,0,0,0,1,0,0,0,0
15216,None,285.927,0.0,0.0,92,230,2,0,0,0,0,0,0,0,1,0,0,0,0
26323,None,274.08,0.0,0.0,90,2506,14,0,0,0,0,0,0,0,1,0,0,0,0
18809,None,293.79,0.0,0.0,1,4841,12,0,0,0,0,0,0,0,1,0,0,0,0
37627,None,275.86,0.0,0.0,75,2759,8,0,0,0,0,0,0,0,1,0,0,0,0
2267,None,304.29,0.0,0.0,1,4130,13,0,0,0,0,0,0,0,1,0,0,0,0
20479,None,282.47,0.0,0.0,68,2474,22,0,0,0,0,0,0,0,1,0,0,0,0
11994,None,267.72,0.0,0.06,90,2988,18,0,0,0,0,0,0,0,1,0,0,0,0
36102,None,272.95,0.0,0.0,90,5192,6,0,0,0,0,0,0,0,1,0,0,0,0
14074,None,299.13,0.0,0.0,0,5752,15,0,0,0,0,0,0,0,1,0,0,0,0
4163,None,269.72,0.0,0.0,90,281,1,0,0,0,0,0,0,0,1,0,0,0,0
315,None,267.18,0.0,0.0,90,1180,23,0,0,0,0,0,0,0,1,0,0,0,0
19800,None,268.36,0.0,0.0,90,394,3,0,0,0,0,0,0,0,1,0,0,0,0
1636,None,300.89,0.0,0.0,40,6317,17,0,0,0,0,0,0,0,1,0,0,0,0
38531,None,271.38,0.0,0.0,1,271,2,0,0,0,0,0,0,0,1,0,0,0,0
408,None,289.61,0.25,0.0,1,911,4,0,0,0,0,0,0,0,1,0,0,0,0
41451,None,291.79,0.0,0.0,90,3472,19,0,0,0,0,0,0,0,1,0,0,0,0
29863,None,298.82,0.0,0.0,75,3438,19,0,0,0,0,0,0,0,1,0,0,0,0
38321,None,292.22,0.0,0.0,75,5264,14,0,0,0,0,0,0,0,1,0,0,0,0
8224,None,294.63,0.0,0.0,75,432,3,0,0,0,0,0,0,0,1,0,0,0,0
15243,None,287.65,0.0,0.0,90,4693,11,0,0,0,0,0,0,0,1,0,0,0,0
